Href,ArticleTitle,DateRetrieved,Content,WebSiteName
https://news.google.com/articles/CBMiQ2h0dHBzOi8vc3BvcnRzLnlhaG9vLmNvbS93b21lbnMtbGVhZ3Vlcy1jb3ZpZC1pbXBhY3QtMTYzMzUxNzYxLmh0bWzSAUtodHRwczovL3Nwb3J0cy55YWhvby5jb20vYW1waHRtbC93b21lbnMtbGVhZ3Vlcy1jb3ZpZC1pbXBhY3QtMTYzMzUxNzYxLmh0bWw?hl=en-GB&gl=GB&ceid=GB%3Aen,"Strapped for resources to begin with, women's pro leagues are grappling with what a post-coronavirus world looks like",06/28/2020 00:00:00,Sport,Yahoo Sports
https://news.google.com/articles/CBMiT2h0dHBzOi8vd3d3LnRlY2hyYWRhci5jb20vYXUvbmV3cy83LXdheXMtdG8tcHJlcGFyZS1mb3ItaGFtaWx0b24tb24tZGlzbmV5LXBsdXPSAVNodHRwczovL3d3dy50ZWNocmFkYXIuY29tL2F1L2FtcC9uZXdzLzctd2F5cy10by1wcmVwYXJlLWZvci1oYW1pbHRvbi1vbi1kaXNuZXktcGx1cw?hl=en-GB&gl=GB&ceid=GB%3Aen,7 ways to prepare for Hamilton on Disney Plus,06/28/2020 00:00:00,Tech,TechRadar
https://news.google.com/articles/CBMiZWh0dHBzOi8vd3d3LnRlY2hyYWRhci5jb20vYXUvbmV3cy9oZXJlcy13aHkteW91ci1waG9uZS1taWdodC1ub3QtZ2V0LWFsbC10aGUtYmVzdC1hbmRyb2lkLTExLWZlYXR1cmVz0gFpaHR0cHM6Ly93d3cudGVjaHJhZGFyLmNvbS9hdS9hbXAvbmV3cy9oZXJlcy13aHkteW91ci1waG9uZS1taWdodC1ub3QtZ2V0LWFsbC10aGUtYmVzdC1hbmRyb2lkLTExLWZlYXR1cmVz?hl=en-GB&gl=GB&ceid=GB%3Aen,Here's why your phone might not get all the best Android 11 features,06/28/2020 00:00:00,Tech,TechRadar
https://news.google.com/articles/CBMiLWh0dHBzOi8vd3d3LnRlY2hyYWRhci5jb20vYXUvbmV3cy9hdWRpLWUtdHJvbtIBMWh0dHBzOi8vd3d3LnRlY2hyYWRhci5jb20vYXUvYW1wL25ld3MvYXVkaS1lLXRyb24?hl=en-GB&gl=GB&ceid=GB%3Aen,Audi e-tron: driving the first all-electric Audi,06/28/2020 00:00:00,Tech,TechRadar
https://news.google.com/articles/CAIiEPBtZTOuvfrBXMSRQG0Rb3kqFggEKg0IACoGCAowof8GMMBfMPbV8wU?hl=en-GB&gl=GB&ceid=GB%3Aen,The US now has more covid-19 tests than it knows what to do with,06/28/2020 00:00:00,Tech,MIT Tech Review
https://news.google.com/articles/CAIiEIYU4Ro4CUkgHm1IBixOgzwqFggEKg0IACoGCAowof8GMMBfMPbV8wU?hl=en-GB&gl=GB&ceid=GB%3Aen,A supermassive black hole lit up a collision of two smaller black holes,06/28/2020 00:00:00,Tech,MIT Tech Review
https://news.google.com/articles/CAIiEMzOYyWF6rl22b0gUIyndScqFggEKg0IACoGCAowof8GMMBfMPbV8wU?hl=en-GB&gl=GB&ceid=GB%3Aen,Alumni in the coronavirus conversation,06/28/2020 00:00:00,Tech,MIT Tech Review
https://news.google.com/articles/CAIiEM4TPuKdnFTYgfMYKg30QNIqFAgEKg0IACoGCAowlIEBMLEXMOc_?hl=en-GB&gl=GB&ceid=GB%3Aen,The modern mobile app needs a revamp,06/28/2020 00:00:00,Tech,Tech Crunch
https://news.google.com/articles/CAIiEMqqy8UF1zrqUbhguRclYOIqFAgEKg0IACoGCAowlIEBMLEXMOc_?hl=en-GB&gl=GB&ceid=GB%3Aen,Alexis Ohanian is leaving Initialized Capital,06/28/2020 00:00:00,Tech,Tech Crunch
https://news.google.com/articles/CAIiEMU34XTo52PlpU9m3FLtMPoqFAgEKg0IACoGCAowlIEBMLEXMOc_?hl=en-GB&gl=GB&ceid=GB%3Aen,Telegram to pay SEC fine of $18.5 million and return $1.2 billion to investors as it dissolves TON,06/28/2020 00:00:00,Tech,Tech Crunch
https://news.google.com/articles/CBMicmh0dHBzOi8vd3d3LmN5Y2xpbmd3ZWVrbHkuY29tL25ld3MvcmFjaW5nL2NocmlzLWZyb29tZS10cmFuc2Zlci1hLW1hdHRlci1vZi13aGVuLW5vdC1pZi1hY2NvcmRpbmctdG8tcmVwb3J0LTQ1ODcyNtIBdmh0dHBzOi8vd3d3LmN5Y2xpbmd3ZWVrbHkuY29tL25ld3MvcmFjaW5nL2NocmlzLWZyb29tZS10cmFuc2Zlci1hLW1hdHRlci1vZi13aGVuLW5vdC1pZi1hY2NvcmRpbmctdG8tcmVwb3J0LTQ1ODcyNi9hbXA?hl=en-GB&gl=GB&ceid=GB%3Aen,"Chris Froome transfer a matter of ‘when’ not ‘if’, according to report",06/28/2020 00:00:00,Hobbies,Cycling Weekly
https://news.google.com/articles/CAIiEJwXO0H8_E6id43-koS0cpkqMwgEKioIACIQ393RkvRGXGeJPCm3hQ68YioUCAoiEN_d0ZL0RlxniTwpt4UOvGIw78fLBg?hl=en-GB&gl=GB&ceid=GB%3Aen,Weekly wind-on: your roundup of the stories that matter in motorbikes,06/28/2020 00:00:00,Hobbies,Motorcycle News
https://news.google.com/articles/CAIiEHo5Pr8wcwDjfkdoolb7L2QqMwgEKioIACIQ393RkvRGXGeJPCm3hQ68YioUCAoiEN_d0ZL0RlxniTwpt4UOvGIw78fLBg?hl=en-GB&gl=GB&ceid=GB%3Aen,Bike tests and training restart at last!,06/28/2020 00:00:00,Hobbies,Motorcycle News
https://news.google.com/articles/CAIiEExa-9AErd39yXLOqLtpQ14qGQgEKhAIACoHCAow2LCYCzDvurADMNXZ0AY?hl=en-GB&gl=GB&ceid=GB%3Aen,Out-of-contract Gomes set to leave Man Utd,06/29/2020 00:00:00,Sport,Sky Sports
https://news.google.com/articles/CAIiENQ2dHAuaIAGRFvdd4H8AIoqGQgEKhAIACoHCAow2LCYCzDvurADMNXZ0AY?hl=en-GB&gl=GB&ceid=GB%3Aen,Mercedes to run black cars in anti-racism pledge,06/29/2020 00:00:00,Sport,Sky Sports
https://news.google.com/articles/CAIiEOR15iP4pMgYRrmGc8VTCvkqGQgEKhAIACoHCAow2LCYCzDvurADMNXZ0AY?hl=en-GB&gl=GB&ceid=GB%3Aen,West Indies to wear Black Lives Matter on Test shirts,06/29/2020 00:00:00,Sport,Sky Sports
https://news.google.com/articles/CBMihAFodHRwczovL3d3dy5iYmMuY28udWsvc3BvcnQvZm9vdGJhbGwvNTMyMTgxODk_aW50bGlua19mcm9tX3VybD1odHRwczovL3d3dy5iYmMuY28udWsvbmV3cy9lbmdsYW5kJmxpbmtfbG9jYXRpb249bGl2ZS1yZXBvcnRpbmctc3RvcnnSATFodHRwczovL3d3dy5iYmMuY28udWsvc3BvcnQvYW1wL2Zvb3RiYWxsLzUzMjE4MTg5?hl=en-GB&gl=GB&ceid=GB%3Aen,Jurgen Klopp: Liverpool boss says fans must wait to celebrate together,06/29/2020 00:00:00,Sport,BBC Sport
https://news.google.com/articles/CBMiLWh0dHBzOi8vd3d3LmJiYy5jby51ay9zcG9ydC9mb290YmFsbC81MzIxNzUwOdIBMWh0dHBzOi8vd3d3LmJiYy5jby51ay9zcG9ydC9hbXAvZm9vdGJhbGwvNTMyMTc1MDk?hl=en-GB&gl=GB&ceid=GB%3Aen,Mario Gomez retires after Stuttgart secure Bundesliga promotion,06/29/2020 00:00:00,Sport,BBC Sport
https://news.google.com/articles/CBMiLWh0dHBzOi8vd3d3LmJiYy5jby51ay9zcG9ydC9mb290YmFsbC81MzE3OTg1ONIBMWh0dHBzOi8vd3d3LmJiYy5jby51ay9zcG9ydC9hbXAvZm9vdGJhbGwvNTMxNzk4NTg?hl=en-GB&gl=GB&ceid=GB%3Aen,Aaron McGowan: Kilmarnock recruit on fresh start & house-hunting woes,06/29/2020 00:00:00,Sport,BBC Sport
https://news.google.com/articles/CBMib2h0dHBzOi8vc3BvcnRzLnlhaG9vLmNvbS9uZmwtZHJhZnQtd2h5LXNwcmluZy1ncmFkZXMtY291bGQtY2FycnktZXh0cmEtd2VpZ2h0LWZvci10aGUtMjAyMS1jbGFzcy0xNTUzNTAxNDUuaHRtbNIBd2h0dHBzOi8vc3BvcnRzLnlhaG9vLmNvbS9hbXBodG1sL25mbC1kcmFmdC13aHktc3ByaW5nLWdyYWRlcy1jb3VsZC1jYXJyeS1leHRyYS13ZWlnaHQtZm9yLXRoZS0yMDIxLWNsYXNzLTE1NTM1MDE0NS5odG1s?hl=en-GB&gl=GB&ceid=GB%3Aen,NFL draft: Why spring grades could carry extra weight for the 2021 class,06/29/2020 00:00:00,Sport,Yahoo Sports
https://news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LnRlY2hyYWRhci5jb20vYXUvbmV3cy9pdHMtbm90LWp1c3QtdGlrdG9rLWFub3RoZXItNTMtaW9zLWFwcHMtd2lsbC1zbmF0Y2gteW91ci1jbGlwYm9hcmQtZGF0YdIBbWh0dHBzOi8vd3d3LnRlY2hyYWRhci5jb20vYXUvYW1wL25ld3MvaXRzLW5vdC1qdXN0LXRpa3Rvay1hbm90aGVyLTUzLWlvcy1hcHBzLXdpbGwtc25hdGNoLXlvdXItY2xpcGJvYXJkLWRhdGE?hl=en-GB&gl=GB&ceid=GB%3Aen,It's not just TikTok - another 53 iOS apps will snatch your clipboard data,06/29/2020 00:00:00,Tech,TechRadar
https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3LnRlY2hyYWRhci5jb20vYXUvbmV3cy90aGUtZmFsY29uLWFuZC10aGUtd2ludGVyLXNvbGRpZXItb24tZGlzbmV5LXBsdXMtaXMtYS1zaXgtaG91ci1tb3ZpZdIBamh0dHBzOi8vd3d3LnRlY2hyYWRhci5jb20vYXUvYW1wL25ld3MvdGhlLWZhbGNvbi1hbmQtdGhlLXdpbnRlci1zb2xkaWVyLW9uLWRpc25leS1wbHVzLWlzLWEtc2l4LWhvdXItbW92aWU?hl=en-GB&gl=GB&ceid=GB%3Aen,The Falcon and the Winter Soldier on Disney Plus is a 'six-hour movie',06/29/2020 00:00:00,Tech,TechRadar
https://news.google.com/articles/CBMiaGh0dHBzOi8vd3d3LnRlY2hyYWRhci5jb20vYXUvbmV3cy90aGUtdXBjb21pbmctZW50cnktbGV2ZWwtaXBhZC0yMDIwLW1pZ2h0LWJlLWFsbW9zdC1hcy1iaWctYXMtaXBhZC1wcm9z0gFsaHR0cHM6Ly93d3cudGVjaHJhZGFyLmNvbS9hdS9hbXAvbmV3cy90aGUtdXBjb21pbmctZW50cnktbGV2ZWwtaXBhZC0yMDIwLW1pZ2h0LWJlLWFsbW9zdC1hcy1iaWctYXMtaXBhZC1wcm9z?hl=en-GB&gl=GB&ceid=GB%3Aen,The entry-level iPad 2020 might be almost as big as iPad Pros,06/29/2020 00:00:00,Tech,TechRadar
https://news.google.com/articles/CAIiEHdWUu2OtK9OUNXcb52fEcwqFAgEKg0IACoGCAowlIEBMLEXMOc_?hl=en-GB&gl=GB&ceid=GB%3Aen,Chinese online learning app Zuoyebang raises $750M,06/29/2020 00:00:00,Tech,Tech Crunch
https://news.google.com/articles/CAIiEKXzJCAX6SQvkbgZV-6Cn5wqFAgEKg0IACoGCAowlIEBMLEXMOc_?hl=en-GB&gl=GB&ceid=GB%3Aen,"With DOJ charges, disgraced Mike Rothenberg could now be facing serious jail time",06/29/2020 00:00:00,Tech,Tech Crunch
https://news.google.com/articles/CAIiED7VQKHLIPKyxdaummjW-0wqFAgEKg0IACoGCAowlIEBMLEXMOc_?hl=en-GB&gl=GB&ceid=GB%3Aen,Indian startups diversify their businesses to offset COVID-19 induced losses,06/29/2020 00:00:00,Tech,Tech Crunch
https://news.google.com/articles/CBMibWh0dHBzOi8vd3d3LmN5Y2xpbmd3ZWVrbHkuY29tL25ld3MvcmFjaW5nL25pY2tpLXNvcmVuc2VuLW9uLWhpcy1kb3BpbmctaW0tZW1iYXJyYXNzZWQtYnktd2hhdC1oYXBwZW5lZC00NTg3NTLSAXFodHRwczovL3d3dy5jeWNsaW5nd2Vla2x5LmNvbS9uZXdzL3JhY2luZy9uaWNraS1zb3JlbnNlbi1vbi1oaXMtZG9waW5nLWltLWVtYmFycmFzc2VkLWJ5LXdoYXQtaGFwcGVuZWQtNDU4NzUyL2FtcA?hl=en-GB&gl=GB&ceid=GB%3Aen,Nicki Sorensen on his doping: ‘I’m embarrassed by what happened’,06/29/2020 00:00:00,Hobbies,Cycling Weekly
https://news.google.com/articles/CAIiEKGqbov6gVYo39pNJVBJKYMqMwgEKioIACIQ393RkvRGXGeJPCm3hQ68YioUCAoiEN_d0ZL0RlxniTwpt4UOvGIw78fLBg?hl=en-GB&gl=GB&ceid=GB%3Aen,#Ride5000miles members finally get on the road with their new machines,06/29/2020 00:00:00,Hobbies,Motorcycle News
